State,County,Name,Year,Total,Native,Foreign-born,Percent Foreign-born
Pennsylvania,Allegheny County,"Allegheny County, Pennsylvania",2022,1233253.0,1161924.0,71329.0,5.783809161623771
Pennsylvania,Armstrong County,"Armstrong County, Pennsylvania",2022,64747.0,64269.0,478.0,0.7382581432344356
Pennsylvania,Beaver County,"Beaver County, Pennsylvania",2022,165677.0,162535.0,3142.0,1.8964611865255891
Pennsylvania,Berks County,"Berks County, Pennsylvania",2022,430449.0,391549.0,38900.0,9.037075240040052
Pennsylvania,Blair County,"Blair County, Pennsylvania",2022,121032.0,119955.0,1077.0,0.8898473131072775
Pennsylvania,Bucks County,"Bucks County, Pennsylvania",2022,645054.0,577315.0,67739.0,10.501291364753959
Pennsylvania,Butler County,"Butler County, Pennsylvania",2022,197300.0,193626.0,3674.0,1.8621388748099341
Pennsylvania,Cambria County,"Cambria County, Pennsylvania",2022,131441.0,129722.0,1719.0,1.3078111091668505
Pennsylvania,Carbon County,"Carbon County, Pennsylvania",2022,65460.0,63003.0,2457.0,3.7534372135655367
Pennsylvania,Centre County,"Centre County, Pennsylvania",2022,158425.0,144590.0,13835.0,8.732838882752091
Pennsylvania,Chester County,"Chester County, Pennsylvania",2022,545823.0,491976.0,53847.0,9.865285999307467
Pennsylvania,Clearfield County,"Clearfield County, Pennsylvania",2022,77904.0,76893.0,1011.0,1.297751078250154
Pennsylvania,Crawford County,"Crawford County, Pennsylvania",2022,82670.0,81702.0,968.0,1.170920527398089
Pennsylvania,Cumberland County,"Cumberland County, Pennsylvania",2022,268579.0,248879.0,19700.0,7.334899601234646
Pennsylvania,Dauphin County,"Dauphin County, Pennsylvania",2022,288800.0,258713.0,30087.0,10.417936288088644
Pennsylvania,Delaware County,"Delaware County, Pennsylvania",2022,575182.0,517531.0,57651.0,10.023088344211049
Pennsylvania,Erie County,"Erie County, Pennsylvania",2022,267689.0,255777.0,11912.0,4.449940042362592
Pennsylvania,Fayette County,"Fayette County, Pennsylvania",2022,125755.0,124273.0,1482.0,1.1784819689077968
Pennsylvania,Franklin County,"Franklin County, Pennsylvania",2022,156902.0,149095.0,7807.0,4.975717326738984
Pennsylvania,Indiana County,"Indiana County, Pennsylvania",2022,82957.0,81096.0,1861.0,2.243330882264306
Pennsylvania,Lackawanna County,"Lackawanna County, Pennsylvania",2022,215615.0,202854.0,12761.0,5.918419404957912
Pennsylvania,Lancaster County,"Lancaster County, Pennsylvania",2022,556629.0,530868.0,25761.0,4.628037705545345
Pennsylvania,Lawrence County,"Lawrence County, Pennsylvania",2022,84849.0,83815.0,1034.0,1.2186354582847174
Pennsylvania,Lebanon County,"Lebanon County, Pennsylvania",2022,144011.0,136564.0,7447.0,5.171132760691892
Pennsylvania,Lehigh County,"Lehigh County, Pennsylvania",2022,376317.0,321077.0,55240.0,14.67911361963451
Pennsylvania,Luzerne County,"Luzerne County, Pennsylvania",2022,326369.0,298164.0,28205.0,8.642058528843119
Pennsylvania,Lycoming County,"Lycoming County, Pennsylvania",2022,113104.0,111172.0,1932.0,1.7081623992078088
Pennsylvania,Mercer County,"Mercer County, Pennsylvania",2022,109220.0,107425.0,1795.0,1.643471891594946
Pennsylvania,Monroe County,"Monroe County, Pennsylvania",2022,167198.0,145702.0,21496.0,12.856613117381787
Pennsylvania,Montgomery County,"Montgomery County, Pennsylvania",2022,864683.0,771253.0,93430.0,10.805115863270123
Pennsylvania,Northampton County,"Northampton County, Pennsylvania",2022,318526.0,288801.0,29725.0,9.332048247238845
Pennsylvania,Northumberland County,"Northumberland County, Pennsylvania",2022,90133.0,89157.0,976.0,1.0828442412878745
Pennsylvania,Philadelphia County,"Philadelphia County, Pennsylvania",2022,1567258.0,1320679.0,246579.0,15.733146680380639
Pennsylvania,Schuylkill County,"Schuylkill County, Pennsylvania",2022,143104.0,139978.0,3126.0,2.1844253130590343
Pennsylvania,Somerset County,"Somerset County, Pennsylvania",2022,72710.0,72214.0,496.0,0.682162013478201
Pennsylvania,Washington County,"Washington County, Pennsylvania",2022,210383.0,205975.0,4408.0,2.0952263253209624
Pennsylvania,Westmoreland County,"Westmoreland County, Pennsylvania",2022,352057.0,345577.0,6480.0,1.8406110374172364
Pennsylvania,York County,"York County, Pennsylvania",2022,461058.0,438048.0,23010.0,4.990695313821688
Rhode Island,Kent County,"Kent County, Rhode Island",2022,171275.0,160990.0,10285.0,6.004962779156328
Rhode Island,Newport County,"Newport County, Rhode Island",2022,84481.0,76997.0,7484.0,8.858796652501747
Rhode Island,Providence County,"Providence County, Rhode Island",2022,657288.0,525870.0,131418.0,19.993975243728777
Rhode Island,Washington County,"Washington County, Rhode Island",2022,130330.0,125561.0,4769.0,3.6591728688713263
South Carolina,Aiken County,"Aiken County, South Carolina",2022,174150.0,169297.0,4853.0,2.7866781510192364
South Carolina,Anderson County,"Anderson County, South Carolina",2022,209581.0,202013.0,7568.0,3.6110143572174955
South Carolina,Beaufort County,"Beaufort County, South Carolina",2022,196371.0,182422.0,13949.0,7.103391030243773
South Carolina,Berkeley County,"Berkeley County, South Carolina",2022,245117.0,233444.0,11673.0,4.76221559500157
South Carolina,Charleston County,"Charleston County, South Carolina",2022,419279.0,395454.0,23825.0,5.682373789290663
South Carolina,Dorchester County,"Dorchester County, South Carolina",2022,166133.0,160394.0,5739.0,3.4544611847134523
South Carolina,Florence County,"Florence County, South Carolina",2022,136721.0,133403.0,3318.0,2.426840061146422
South Carolina,Greenville County,"Greenville County, South Carolina",2022,547950.0,505128.0,42822.0,7.814946619217082
South Carolina,Greenwood County,"Greenwood County, South Carolina",2022,69267.0,67881.0,1386.0,2.0009528346831824
South Carolina,Horry County,"Horry County, South Carolina",2022,383101.0,356794.0,26307.0,6.866857564976338
South Carolina,Kershaw County,"Kershaw County, South Carolina",2022,67751.0,66328.0,1423.0,2.100338002391109
South Carolina,Lancaster County,"Lancaster County, South Carolina",2022,104577.0,95769.0,8808.0,8.422502079807224
South Carolina,Laurens County,"Laurens County, South Carolina",2022,67965.0,65629.0,2336.0,3.43706319429118
South Carolina,Lexington County,"Lexington County, South Carolina",2022,304797.0,288355.0,16442.0,5.394410049967684
South Carolina,Oconee County,"Oconee County, South Carolina",2022,80180.0,76650.0,3530.0,4.402594163132951
South Carolina,Orangeburg County,"Orangeburg County, South Carolina",2022,83094.0,81121.0,1973.0,2.37441933232243
South Carolina,Pickens County,"Pickens County, South Carolina",2022,133462.0,128243.0,5219.0,3.910476390283377
South Carolina,Richland County,"Richland County, South Carolina",2022,421566.0,399077.0,22489.0,5.334633248411874
South Carolina,Spartanburg County,"Spartanburg County, South Carolina",2022,345831.0,317209.0,28622.0,8.276296803930244
South Carolina,Sumter County,"Sumter County, South Carolina",2022,104012.0,101749.0,2263.0,2.175710494942891
South Carolina,York County,"York County, South Carolina",2022,294248.0,275478.0,18770.0,6.378972839237649
South Dakota,Lincoln County,"Lincoln County, South Dakota",2022,70987.0,69199.0,1788.0,2.518771042585262
South Dakota,Minnehaha County,"Minnehaha County, South Dakota",2022,203971.0,189302.0,14669.0,7.191708625245746
South Dakota,Pennington County,"Pennington County, South Dakota",2022,114461.0,111375.0,3086.0,2.6961148338735463
Tennessee,Anderson County,"Anderson County, Tennessee",2022,78913.0,76267.0,2646.0,3.3530596986554815
Tennessee,Blount County,"Blount County, Tennessee",2022,139958.0,135796.0,4162.0,2.9737492676374337
Tennessee,Bradley County,"Bradley County, Tennessee",2022,110616.0,105691.0,4925.0,4.4523396253706515
Tennessee,Davidson County,"Davidson County, Tennessee",2022,708144.0,618626.0,89518.0,12.641214216317584
Tennessee,Greene County,"Greene County, Tennessee",2022,71405.0,70241.0,1164.0,1.6301379455220224
Tennessee,Hamblen County,"Hamblen County, Tennessee",2022,65168.0,60456.0,4712.0,7.230542597593911
Tennessee,Hamilton County,"Hamilton County, Tennessee",2022,374682.0,354312.0,20370.0,5.436610245488175
Tennessee,Knox County,"Knox County, Tennessee",2022,494574.0,464646.0,29928.0,6.0512683642892675
Tennessee,Madison County,"Madison County, Tennessee",2022,99245.0,95960.0,3285.0,3.309990427729357
Tennessee,Maury County,"Maury County, Tennessee",2022,108159.0,104950.0,3209.0,2.9669283184940687
Tennessee,Montgomery County,"Montgomery County, Tennessee",2022,235201.0,221440.0,13761.0,5.850740430525381
Tennessee,Putnam County,"Putnam County, Tennessee",2022,82382.0,76655.0,5727.0,6.951761307081644
Tennessee,Robertson County,"Robertson County, Tennessee",2022,75470.0,72360.0,3110.0,4.120842718961177
Tennessee,Rutherford County,"Rutherford County, Tennessee",2022,360619.0,319830.0,40789.0,11.310829434943805
Tennessee,Sevier County,"Sevier County, Tennessee",2022,98789.0,92043.0,6746.0,6.828695502535707
Tennessee,Shelby County,"Shelby County, Tennessee",2022,916371.0,850603.0,65768.0,7.177005819695298
Tennessee,Sullivan County,"Sullivan County, Tennessee",2022,160820.0,157794.0,3026.0,1.8816067653276956
Tennessee,Sumner County,"Sumner County, Tennessee",2022,203858.0,196152.0,7706.0,3.7800822140902004
Tennessee,Washington County,"Washington County, Tennessee",2022,136172.0,130948.0,5224.0,3.8363246482389917
Tennessee,Williamson County,"Williamson County, Tennessee",2022,260815.0,237113.0,23702.0,9.087667503786209
Tennessee,Wilson County,"Wilson County, Tennessee",2022,158555.0,149670.0,8885.0,5.603733720160197
Texas,Angelina County,"Angelina County, Texas",2022,87101.0,79493.0,7608.0,8.734687317022766
Texas,Bastrop County,"Bastrop County, Texas",2022,106188.0,92291.0,13897.0,13.08716615813463
Texas,Bell County,"Bell County, Texas",2022,388386.0,351689.0,36697.0,9.44858980498782
Texas,Bexar County,"Bexar County, Texas",2022,2059530.0,1794192.0,265338.0,12.883424859069786
Texas,Bowie County,"Bowie County, Texas",2022,92035.0,88412.0,3623.0,3.9365458792850547
Texas,Brazoria County,"Brazoria County, Texas",2022,388181.0,337338.0,50843.0,13.097755943747892
Texas,Brazos County,"Brazos County, Texas",2022,242014.0,211596.0,30418.0,12.5686943730528
Texas,Cameron County,"Cameron County, Texas",2022,425208.0,331919.0,93289.0,21.939615435269328
Texas,Collin County,"Collin County, Texas",2022,1158696.0,898167.0,260529.0,22.484672424863813
Texas,Comal County,"Comal County, Texas",2022,184642.0,171863.0,12779.0,6.920960561519047
Texas,Coryell County,"Coryell County, Texas",2022,85057.0,79557.0,5500.0,6.466252042747804
Texas,Dallas County,"Dallas County, Texas",2022,2600840.0,1968964.0,631876.0,24.295073899201796
Texas,Denton County,"Denton County, Texas",2022,977281.0,813888.0,163393.0,16.719142191447496
Texas,Ector County,"Ector County, Texas",2022,160869.0,136103.0,24766.0,15.39513517209655
Texas,El Paso County,"El Paso County, Texas",2022,868763.0,662063.0,206700.0,23.79244972449333
Texas,Ellis County,"Ellis County, Texas",2022,212182.0,192777.0,19405.0,9.145450603726989
Texas,Fort Bend County,"Fort Bend County, Texas",2022,889146.0,620210.0,268936.0,30.24655118506972
Texas,Galveston County,"Galveston County, Texas",2022,357117.0,316749.0,40368.0,11.303858399348114
Texas,Grayson County,"Grayson County, Texas",2022,143131.0,131287.0,11844.0,8.274936945874758
Texas,Gregg County,"Gregg County, Texas",2022,125443.0,113307.0,12136.0,9.674513524070694
Texas,Guadalupe County,"Guadalupe County, Texas",2022,182760.0,169168.0,13592.0,7.437075946596629
Texas,Harris County,"Harris County, Texas",2022,4780913.0,3511036.0,1269877.0,26.561391098311137
Texas,Harrison County,"Harrison County, Texas",2022,69955.0,65680.0,4275.0,6.111071403044814
Texas,Hays County,"Hays County, Texas",2022,269225.0,246865.0,22360.0,8.305320828303465
Texas,Henderson County,"Henderson County, Texas",2022,84511.0,79676.0,4835.0,5.7211487262013225
Texas,Hidalgo County,"Hidalgo County, Texas",2022,888367.0,654571.0,233796.0,26.317501663163984
Texas,Hood County,"Hood County, Texas",2022,66373.0,62421.0,3952.0,5.954228375996264
Texas,Hunt County,"Hunt County, Texas",2022,108282.0,101490.0,6792.0,6.272510666592786
Texas,Jefferson County,"Jefferson County, Texas",2022,250830.0,220332.0,30498.0,12.158832675517282
Texas,Johnson County,"Johnson County, Texas",2022,195506.0,180232.0,15274.0,7.812547952492506
Texas,Kaufman County,"Kaufman County, Texas",2022,172366.0,146930.0,25436.0,14.75697063225926
Texas,Liberty County,"Liberty County, Texas",2022,101992.0,87018.0,14974.0,14.68154365048239
Texas,Lubbock County,"Lubbock County, Texas",2022,317561.0,296559.0,21002.0,6.613532518161865
Texas,McLennan County,"McLennan County, Texas",2022,266836.0,244635.0,22201.0,8.320091741743992
Texas,Midland County,"Midland County, Texas",2022,171999.0,149772.0,22227.0,12.922749550869481
Texas,Montgomery County,"Montgomery County, Texas",2022,678490.0,581322.0,97168.0,14.321213282435998
Texas,Nueces County,"Nueces County, Texas",2022,351674.0,323786.0,27888.0,7.930071600402646
Texas,Orange County,"Orange County, Texas",2022,84934.0,81850.0,3084.0,3.631054701297478
Texas,Parker County,"Parker County, Texas",2022,165834.0,158373.0,7461.0,4.499077390643656
Texas,Potter County,"Potter County, Texas",2022,115645.0,99728.0,15917.0,13.763673310562496
Texas,Randall County,"Randall County, Texas",2022,146140.0,139035.0,7105.0,4.861776378814835
Texas,Rockwall County,"Rockwall County, Texas",2022,123208.0,112829.0,10379.0,8.423965976235309
Texas,San Patricio County,"San Patricio County, Texas",2022,69954.0,65012.0,4942.0,7.064642479343569
Texas,Smith County,"Smith County, Texas",2022,241922.0,224697.0,17225.0,7.120063491538595
Texas,Starr County,"Starr County, Texas",2022,65728.0,48431.0,17297.0,26.31602969814995
Texas,Tarrant County,"Tarrant County, Texas",2022,2154595.0,1803486.0,351109.0,16.295823577052765
Texas,Taylor County,"Taylor County, Texas",2022,145163.0,133268.0,11895.0,8.194236823432968
Texas,Tom Green County,"Tom Green County, Texas",2022,118892.0,111461.0,7431.0,6.250210274871312
Texas,Travis County,"Travis County, Texas",2022,1326436.0,1095101.0,231335.0,17.44034389898947
Texas,Victoria County,"Victoria County, Texas",2022,91065.0,84968.0,6097.0,6.695217701641684
Texas,Walker County,"Walker County, Texas",2022,78870.0,71735.0,7135.0,9.04653226828959
Texas,Webb County,"Webb County, Texas",2022,267780.0,200427.0,67353.0,25.15236388079767
Texas,Wichita County,"Wichita County, Texas",2022,129978.0,122549.0,7429.0,5.715582637061656
Texas,Williamson County,"Williamson County, Texas",2022,671418.0,559097.0,112321.0,16.728922966021166
Texas,Wise County,"Wise County, Texas",2022,74895.0,69030.0,5865.0,7.830963348688163
Utah,Cache County,"Cache County, Utah",2022,140173.0,132776.0,7397.0,5.27705050187982
Utah,Davis County,"Davis County, Utah",2022,369948.0,354214.0,15734.0,4.2530301555894345
Utah,Salt Lake County,"Salt Lake County, Utah",2022,1186257.0,1026242.0,160015.0,13.489066871681263
Utah,Tooele County,"Tooele County, Utah",2022,79934.0,76206.0,3728.0,4.663847674331324
Utah,Utah County,"Utah County, Utah",2022,702434.0,647718.0,54716.0,7.789486272019862
Utah,Washington County,"Washington County, Utah",2022,197680.0,184922.0,12758.0,6.4538648320518
Utah,Weber County,"Weber County, Utah",2022,269561.0,252413.0,17148.0,6.361454364689253
Vermont,Chittenden County,"Chittenden County, Vermont",2022,169301.0,156405.0,12896.0,7.617202497327245
Virginia,Albemarle County,"Albemarle County, Virginia",2022,114534.0,103525.0,11009.0,9.611992945326278
Virginia,Alexandria city,"Alexandria city, Virginia",2022,155525.0,118697.0,36828.0,23.679794245298183
Virginia,Arlington County,"Arlington County, Virginia",2022,234000.0,184051.0,49949.0,21.345726495726495
Virginia,Augusta County,"Augusta County, Virginia",2022,78064.0,75879.0,2185.0,2.798985447837672
Virginia,Bedford County,"Bedford County, Virginia",2022,80848.0,78507.0,2341.0,2.8955570947951714
Virginia,Chesapeake city,"Chesapeake city, Virginia",2022,252488.0,239952.0,12536.0,4.964988435093945
Virginia,Chesterfield County,"Chesterfield County, Virginia",2022,378408.0,344322.0,34086.0,9.007737679964482
Virginia,Fairfax County,"Fairfax County, Virginia",2022,1138331.0,789119.0,349212.0,30.677544580618466
Virginia,Fauquier County,"Fauquier County, Virginia",2022,74664.0,66901.0,7763.0,10.39724633022608
Virginia,Frederick County,"Frederick County, Virginia",2022,95051.0,88473.0,6578.0,6.920495313042473
Virginia,Hampton city,"Hampton city, Virginia",2022,138037.0,130258.0,7779.0,5.635445568941661
Virginia,Hanover County,"Hanover County, Virginia",2022,112938.0,109427.0,3511.0,3.108785351254671
Virginia,Henrico County,"Henrico County, Virginia",2022,333962.0,290706.0,43256.0,12.95237182673478
Virginia,James City County,"James City County, Virginia",2022,81199.0,75270.0,5929.0,7.301814061749528
Virginia,Loudoun County,"Loudoun County, Virginia",2022,432085.0,314474.0,117611.0,27.219412847009266
Virginia,Lynchburg city,"Lynchburg city, Virginia",2022,79287.0,76841.0,2446.0,3.0849950180988057
Virginia,Montgomery County,"Montgomery County, Virginia",2022,98915.0,89736.0,9179.0,9.279684577667695
Virginia,Newport News city,"Newport News city, Virginia",2022,184306.0,169401.0,14905.0,8.087094288845725
Virginia,Norfolk city,"Norfolk city, Virginia",2022,232995.0,217876.0,15119.0,6.488980450224253
Virginia,Portsmouth city,"Portsmouth city, Virginia",2022,97029.0,94344.0,2685.0,2.7672139257335435
Virginia,Prince William County,"Prince William County, Virginia",2022,486943.0,365458.0,121485.0,24.94850526653017
Virginia,Richmond city,"Richmond city, Virginia",2022,229395.0,213099.0,16296.0,7.103903746812266
Virginia,Roanoke County,"Roanoke County, Virginia",2022,96914.0,90393.0,6521.0,6.728646016055471
Virginia,Roanoke city,"Roanoke city, Virginia",2022,97847.0,88956.0,8891.0,9.08663525708504
Virginia,Rockingham County,"Rockingham County, Virginia",2022,85397.0,80957.0,4440.0,5.199245875147839
Virginia,Spotsylvania County,"Spotsylvania County, Virginia",2022,146688.0,130974.0,15714.0,10.712532722513089
Virginia,Stafford County,"Stafford County, Virginia",2022,163380.0,137368.0,26012.0,15.921165381319625
Virginia,Suffolk city,"Suffolk city, Virginia",2022,98537.0,95362.0,3175.0,3.222139906837026
Virginia,Virginia Beach city,"Virginia Beach city, Virginia",2022,455618.0,412822.0,42796.0,9.392956380125456
Virginia,York County,"York County, Virginia",2022,71341.0,64393.0,6948.0,9.739140185867875
Washington,Benton County,"Benton County, Washington",2022,212791.0,187931.0,24860.0,11.68282493150556
Washington,Chelan County,"Chelan County, Washington",2022,79926.0,67734.0,12192.0,15.254110051797912
Washington,Clallam County,"Clallam County, Washington",2022,77805.0,74596.0,3209.0,4.124413598097808
Washington,Clark County,"Clark County, Washington",2022,516779.0,464325.0,52454.0,10.150180251132495
Washington,Cowlitz County,"Cowlitz County, Washington",2022,111956.0,107453.0,4503.0,4.022115831219407
Washington,Franklin County,"Franklin County, Washington",2022,98678.0,77272.0,21406.0,21.692778532195625
Washington,Grant County,"Grant County, Washington",2022,101311.0,85828.0,15483.0,15.28264453020896
Washington,Grays Harbor County,"Grays Harbor County, Washington",2022,77038.0,72629.0,4409.0,5.7231496144759735
Washington,Island County,"Island County, Washington",2022,86625.0,80633.0,5992.0,6.917171717171717
Washington,King County,"King County, Washington",2022,2266789.0,1686591.0,580198.0,25.59558917923106
Washington,Kitsap County,"Kitsap County, Washington",2022,277673.0,256821.0,20852.0,7.509552603241943
Washington,Lewis County,"Lewis County, Washington",2022,85370.0,80527.0,4843.0,5.672953027995783
Washington,Mason County,"Mason County, Washington",2022,68166.0,63317.0,4849.0,7.113517002611272
Washington,Pierce County,"Pierce County, Washington",2022,927380.0,824319.0,103061.0,11.113135931333435
Washington,Skagit County,"Skagit County, Washington",2022,131179.0,118652.0,12527.0,9.549546802460759
Washington,Snohomish County,"Snohomish County, Washington",2022,840079.0,686245.0,153834.0,18.31184924274979
Washington,Spokane County,"Spokane County, Washington",2022,549690.0,521986.0,27704.0,5.039931597809674
Washington,Thurston County,"Thurston County, Washington",2022,298758.0,273713.0,25045.0,8.383039115270554
Washington,Whatcom County,"Whatcom County, Washington",2022,230677.0,206539.0,24138.0,10.463982104847904
Washington,Yakima County,"Yakima County, Washington",2022,257001.0,208627.0,48374.0,18.822494854105624
West Virginia,Berkeley County,"Berkeley County, West Virginia",2022,129490.0,122172.0,7318.0,5.6514016526372695
West Virginia,Cabell County,"Cabell County, West Virginia",2022,92730.0,91670.0,1060.0,1.143103634206837
West Virginia,Harrison County,"Harrison County, West Virginia",2022,64915.0,64281.0,634.0,0.9766617884926443
West Virginia,Kanawha County,"Kanawha County, West Virginia",2022,175515.0,172102.0,3413.0,1.9445631427513317
West Virginia,Monongalia County,"Monongalia County, West Virginia",2022,106869.0,100864.0,6005.0,5.6190289045466875
West Virginia,Raleigh County,"Raleigh County, West Virginia",2022,72882.0,71983.0,899.0,1.233500727202876
West Virginia,Wood County,"Wood County, West Virginia",2022,83340.0,82126.0,1214.0,1.4566834653227743
Wisconsin,Brown County,"Brown County, Wisconsin",2022,270036.0,256978.0,13058.0,4.835651542757262
Wisconsin,Chippewa County,"Chippewa County, Wisconsin",2022,66807.0,65974.0,833.0,1.2468753274357476
Wisconsin,Dane County,"Dane County, Wisconsin",2022,568203.0,522597.0,45606.0,8.026356777419338
Wisconsin,Dodge County,"Dodge County, Wisconsin",2022,88282.0,85973.0,2309.0,2.615482204752951
Wisconsin,Eau Claire County,"Eau Claire County, Wisconsin",2022,106837.0,102646.0,4191.0,3.922798281494239
Wisconsin,Fond du Lac County,"Fond du Lac County, Wisconsin",2022,103836.0,99494.0,4342.0,4.1815940521591735
Wisconsin,Jefferson County,"Jefferson County, Wisconsin",2022,85784.0,83567.0,2217.0,2.584398022941341
Wisconsin,Kenosha County,"Kenosha County, Wisconsin",2022,167817.0,157452.0,10365.0,6.176370689501064
Wisconsin,La Crosse County,"La Crosse County, Wisconsin",2022,120294.0,116226.0,4068.0,3.3817147987430793
Wisconsin,Manitowoc County,"Manitowoc County, Wisconsin",2022,81172.0,77947.0,3225.0,3.9730448923274033
Wisconsin,Marathon County,"Marathon County, Wisconsin",2022,137958.0,130790.0,7168.0,5.195784224184171
Wisconsin,Milwaukee County,"Milwaukee County, Wisconsin",2022,918661.0,828808.0,89853.0,9.780865847140568
Wisconsin,Outagamie County,"Outagamie County, Wisconsin",2022,192127.0,183948.0,8179.0,4.257079952323203
Wisconsin,Ozaukee County,"Ozaukee County, Wisconsin",2022,93009.0,88971.0,4038.0,4.341515337225429
Wisconsin,Portage County,"Portage County, Wisconsin",2022,70718.0,68658.0,2060.0,2.9129783082100738
Wisconsin,Racine County,"Racine County, Wisconsin",2022,195846.0,185275.0,10571.0,5.397608324908346
Wisconsin,Rock County,"Rock County, Wisconsin",2022,164060.0,155946.0,8114.0,4.945751554309399
Wisconsin,Sauk County,"Sauk County, Wisconsin",2022,65777.0,63123.0,2654.0,4.034845006613254
Wisconsin,Sheboygan County,"Sheboygan County, Wisconsin",2022,117841.0,111456.0,6385.0,5.418317902937008
Wisconsin,St. Croix County,"St. Croix County, Wisconsin",2022,96017.0,94211.0,1806.0,1.8809169209619132
Wisconsin,Walworth County,"Walworth County, Wisconsin",2022,105380.0,98390.0,6990.0,6.633137217688366
Wisconsin,Washington County,"Washington County, Wisconsin",2022,137688.0,134241.0,3447.0,2.5034861425832315
Wisconsin,Waukesha County,"Waukesha County, Wisconsin",2022,410434.0,388720.0,21714.0,5.290497375948386
Wisconsin,Winnebago County,"Winnebago County, Wisconsin",2022,170718.0,165286.0,5432.0,3.181855457538162
Wisconsin,Wood County,"Wood County, Wisconsin",2022,73993.0,72130.0,1863.0,2.5178057383806576
Wyoming,Laramie County,"Laramie County, Wyoming",2022,100723.0,98091.0,2632.0,2.6131072346931683
Wyoming,Natrona County,"Natrona County, Wyoming",2022,79601.0,77875.0,1726.0,2.168314468411201
Alabama,Baldwin County,"Baldwin County, Alabama",2023,253507.0,241118.0,12389.0,4.887044539204045
Alabama,Calhoun County,"Calhoun County, Alabama",2023,116429.0,113778.0,2651.0,2.276924134021592
Alabama,Cullman County,"Cullman County, Alabama",2023,92016.0,90521.0,1495.0,1.6247174404451399
Alabama,DeKalb County,"DeKalb County, Alabama",2023,72569.0,67333.0,5236.0,7.215202083534292
Alabama,Elmore County,"Elmore County, Alabama",2023,90441.0,88681.0,1760.0,1.9460200572749085
Alabama,Etowah County,"Etowah County, Alabama",2023,103241.0,100414.0,2827.0,2.7382532133551596
Alabama,Houston County,"Houston County, Alabama",2023,108462.0,104363.0,4099.0,3.7792037764378303
Alabama,Jefferson County,"Jefferson County, Alabama",2023,662895.0,632714.0,30181.0,4.552908077448163
Alabama,Lauderdale County,"Lauderdale County, Alabama",2023,96814.0,94397.0,2417.0,2.496539756646766
Alabama,Lee County,"Lee County, Alabama",2023,183215.0,170866.0,12349.0,6.740168654313239
Alabama,Limestone County,"Limestone County, Alabama",2023,114654.0,110097.0,4557.0,3.974566957977916
Alabama,Madison County,"Madison County, Alabama",2023,412600.0,391764.0,20836.0,5.049927290353853
Alabama,Marshall County,"Marshall County, Alabama",2023,100756.0,94825.0,5931.0,5.8864980745563535
Alabama,Mobile County,"Mobile County, Alabama",2023,411640.0,396823.0,14817.0,3.5995044213390344
Alabama,Montgomery County,"Montgomery County, Alabama",2023,224980.0,210615.0,14365.0,6.3850120010667615
Alabama,Morgan County,"Morgan County, Alabama",2023,125133.0,120446.0,4687.0,3.745614665995381
Alabama,Shelby County,"Shelby County, Alabama",2023,233000.0,217207.0,15793.0,6.778111587982832
Alabama,St. Clair County,"St. Clair County, Alabama",2023,95552.0,93973.0,1579.0,1.652503348961822
Alabama,Talladega County,"Talladega County, Alabama",2023,81132.0,79405.0,1727.0,2.1286298870975693
Alabama,Tuscaloosa County,"Tuscaloosa County, Alabama",2023,237373.0,226381.0,10992.0,4.630686725111954
Alaska,Anchorage Municipality,"Anchorage Municipality, Alaska",2023,286075.0,255538.0,30537.0,10.674473477234992
Alaska,Fairbanks North Star Borough,"Fairbanks North Star Borough, Alaska",2023,94840.0,91154.0,3686.0,3.886545761282159
Alaska,Matanuska-Susitna Borough,"Matanuska-Susitna Borough, Alaska",2023,115239.0,112334.0,2905.0,2.520847976813405
Arizona,Apache County,"Apache County, Arizona",2023,65036.0,64372.0,664.0,1.0209729995694692
Arizona,Cochise County,"Cochise County, Arizona",2023,124640.0,110790.0,13850.0,11.112002567394095
Arizona,Coconino County,"Coconino County, Arizona",2023,144472.0,139021.0,5451.0,3.773049449028185
Arizona,Maricopa County,"Maricopa County, Arizona",2023,4585871.0,3909959.0,675912.0,14.739010321049154
Arizona,Mohave County,"Mohave County, Arizona",2023,223682.0,210920.0,12762.0,5.705421088867231
Arizona,Navajo County,"Navajo County, Arizona",2023,109175.0,104544.0,4631.0,4.241813602015113
Arizona,Pima County,"Pima County, Arizona",2023,1063162.0,933156.0,130006.0,12.22823991075678
Arizona,Pinal County,"Pinal County, Arizona",2023,484239.0,439423.0,44816.0,9.254934030509727
Arizona,Yavapai County,"Yavapai County, Arizona",2023,249081.0,233360.0,15721.0,6.311601446918874
Arizona,Yuma County,"Yuma County, Arizona",2023,213221.0,155651.0,57570.0,27.00015476899555
Arkansas,Benton County,"Benton County, Arkansas",2023,311013.0,270978.0,40035.0,12.87245227691447
Arkansas,Craighead County,"Craighead County, Arkansas",2023,113993.0,109024.0,4969.0,4.359039590150273
Arkansas,Faulkner County,"Faulkner County, Arkansas",2023,129951.0,126397.0,3554.0,2.7348769920970213
Arkansas,Garland County,"Garland County, Arkansas",2023,99784.0,96467.0,3317.0,3.324180229295278
Arkansas,Jefferson County,"Jefferson County, Arkansas",2023,63661.0,62619.0,1042.0,1.6367948979752123
Arkansas,Lonoke County,"Lonoke County, Arkansas",2023,75944.0,73428.0,2516.0,3.3129674496997787
Arkansas,Pulaski County,"Pulaski County, Arkansas",2023,400009.0,374556.0,25453.0,6.3631068300963225
